,Country of birth of person,Years spent in Australia,Age group,Sex,Long-term health condition (LTHC),Number of people reporting LTHC(s),Population,Age-specific percentage of population reporting LTHC(s),Language used at home,Proficiency in spoken English
40881,Slovenia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Slovene,Very well or well
40882,Slovenia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Slovene,Very well or well
40883,Slovenia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Slovene,Very well or well
40884,Slovenia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Slovene,Very well or well
40885,Slovenia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Slovene,Very well or well
40886,Slovenia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Slovene,Very well or well
40887,Slovenia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40888,Slovenia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40889,Slovenia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40890,Slovenia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40891,Slovenia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40892,Slovenia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40893,Slovenia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40894,Slovenia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40895,Slovenia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Slovene,Not well or Not at all
40896,"South Eastern Europe, nfd",Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40897,"South Eastern Europe, nfd",Not specified,00–44,Male,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40898,"South Eastern Europe, nfd",Not specified,00–44,Female,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40899,"South Eastern Europe, nfd",Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40900,"South Eastern Europe, nfd",Not specified,45–64,Male,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40901,"South Eastern Europe, nfd",Not specified,45–64,Female,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40902,"South Eastern Europe, nfd",Not specified,65 and over,Persons,Stroke,50.0,1104.0,4.528985507,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40903,"South Eastern Europe, nfd",Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40904,"South Eastern Europe, nfd",Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Very well or well
40905,"South Eastern Europe, nfd",Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40906,"South Eastern Europe, nfd",Not specified,00–44,Male,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40907,"South Eastern Europe, nfd",Not specified,00–44,Female,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40908,"South Eastern Europe, nfd",Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40909,"South Eastern Europe, nfd",Not specified,45–64,Male,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40910,"South Eastern Europe, nfd",Not specified,45–64,Female,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40911,"South Eastern Europe, nfd",Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40912,"South Eastern Europe, nfd",Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40913,"South Eastern Europe, nfd",Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,"Serbo-Croatian/Yugoslavian, so described",Not well or Not at all
40914,Czechia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Czech,Very well or well
40915,Czechia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Czech,Very well or well
40916,Czechia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Czech,Very well or well
40917,Czechia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Czech,Very well or well
40918,Czechia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Czech,Very well or well
40919,Czechia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Czech,Very well or well
40920,Czechia,Not specified,65 and over,Persons,Stroke,70.0,1827.0,3.831417625,Czech,Very well or well
40921,Czechia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Czech,Very well or well
40922,Czechia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Czech,Very well or well
40923,Czechia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40924,Czechia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40925,Czechia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40926,Czechia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40927,Czechia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40928,Czechia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40929,Czechia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40930,Czechia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40931,Czechia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Czech,Not well or Not at all
40932,Poland,Not specified,00–44,Persons,Stroke,23.0,17174.0,0.133923373,Polish,Very well or well
40933,Poland,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Polish,Very well or well
40934,Poland,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Polish,Very well or well
40935,Poland,Not specified,45–64,Persons,Stroke,98.0,10585.0,0.925838451,Polish,Very well or well
40936,Poland,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Polish,Very well or well
40937,Poland,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Polish,Very well or well
40938,Poland,Not specified,65 and over,Persons,Stroke,413.0,11885.0,3.474968448,Polish,Very well or well
40939,Poland,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Polish,Very well or well
40940,Poland,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Polish,Very well or well
40941,Poland,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40942,Poland,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40943,Poland,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40944,Poland,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40945,Poland,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40946,Poland,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40947,Poland,Not specified,65 and over,Persons,Stroke,189.0,2827.0,6.685532366,Polish,Not well or Not at all
40948,Poland,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40949,Poland,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Polish,Not well or Not at all
40950,Slovakia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40951,Slovakia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40952,Slovakia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40953,Slovakia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40954,Slovakia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40955,Slovakia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40956,Slovakia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40957,Slovakia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40958,Slovakia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Slovak,Very well or well
40959,Slovakia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40960,Slovakia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40961,Slovakia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40962,Slovakia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40963,Slovakia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40964,Slovakia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40965,Slovakia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40966,Slovakia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40967,Slovakia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Slovak,Not well or Not at all
40968,Czechia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40969,Czechia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40970,Czechia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40971,Czechia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40972,Czechia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40973,Czechia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40974,Czechia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40975,Czechia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40976,Czechia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Very well or well
40977,Czechia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40978,Czechia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40979,Czechia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40980,Czechia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40981,Czechia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40982,Czechia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40983,Czechia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40984,Czechia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40985,Czechia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,"Czechoslovakian, so described",Not well or Not at all
40986,Albania,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40987,Albania,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40988,Albania,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40989,Albania,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40990,Albania,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40991,Albania,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40992,Albania,Not specified,65 and over,Persons,Stroke,35.0,792.0,4.419191919,Albanian,Very well or well
40993,Albania,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40994,Albania,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Albanian,Very well or well
40995,Albania,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
40996,Albania,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
40997,Albania,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
40998,Albania,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
40999,Albania,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
41000,Albania,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
41001,Albania,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
41002,Albania,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
41003,Albania,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Albanian,Not well or Not at all
41004,North Macedonia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41005,North Macedonia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41006,North Macedonia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41007,North Macedonia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41008,North Macedonia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41009,North Macedonia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41010,North Macedonia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41011,North Macedonia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41012,North Macedonia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Very well or well
41013,North Macedonia,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41014,North Macedonia,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41015,North Macedonia,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41016,North Macedonia,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41017,North Macedonia,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41018,North Macedonia,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41019,North Macedonia,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41020,North Macedonia,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41021,North Macedonia,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Aromunian (Macedo-Romanian),Not well or Not at all
41022,Romania,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41023,Romania,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41024,Romania,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41025,Romania,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41026,Romania,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41027,Romania,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41028,Romania,Not specified,65 and over,Persons,Stroke,62.0,1429.0,4.33869839,Romanian,Very well or well
41029,Romania,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41030,Romania,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Romanian,Very well or well
41031,Romania,Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41032,Romania,Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41033,Romania,Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41034,Romania,Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41035,Romania,Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41036,Romania,Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41037,Romania,Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41038,Romania,Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41039,Romania,Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Romanian,Not well or Not at all
41040,"Eastern Europe, nfd",Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Romany,Very well or well
41041,"Eastern Europe, nfd",Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Romany,Very well or well
41042,"Eastern Europe, nfd",Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Romany,Very well or well
41043,"Eastern Europe, nfd",Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Romany,Very well or well
41044,"Eastern Europe, nfd",Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Romany,Very well or well
41045,"Eastern Europe, nfd",Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Romany,Very well or well
41046,"Eastern Europe, nfd",Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Romany,Very well or well
41047,"Eastern Europe, nfd",Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Romany,Very well or well
41048,"Eastern Europe, nfd",Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Romany,Very well or well
41049,"Eastern Europe, nfd",Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41050,"Eastern Europe, nfd",Not specified,00–44,Male,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41051,"Eastern Europe, nfd",Not specified,00–44,Female,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41052,"Eastern Europe, nfd",Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41053,"Eastern Europe, nfd",Not specified,45–64,Male,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41054,"Eastern Europe, nfd",Not specified,45–64,Female,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41055,"Eastern Europe, nfd",Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41056,"Eastern Europe, nfd",Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41057,"Eastern Europe, nfd",Not specified,65 and over,Female,Stroke,0.0,0.0,0.0,Romany,Not well or Not at all
41058,"Eastern Europe, nfd",Not specified,00–44,Persons,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
41059,"Eastern Europe, nfd",Not specified,00–44,Male,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
41060,"Eastern Europe, nfd",Not specified,00–44,Female,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
41061,"Eastern Europe, nfd",Not specified,45–64,Persons,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
41062,"Eastern Europe, nfd",Not specified,45–64,Male,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
41063,"Eastern Europe, nfd",Not specified,45–64,Female,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
41064,"Eastern Europe, nfd",Not specified,65 and over,Persons,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
41065,"Eastern Europe, nfd",Not specified,65 and over,Male,Stroke,0.0,0.0,0.0,"Other Eastern European Languages, nec",Very well or well
